Always equal to ACS Summary File identification,State Postal Abbreviation,Summary Level,Geographic Component,State (FIPS Code),County of current residence,Census Tract,Block Group,Area Name,Qualifying Name,FIPS,Area (Land),Area (Water),Total Population:,Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,Households:,"Households: Less than $10,000","Households: $10,000 to $14,999","Households: $15,000 to $19,999","Households: $20,000 to $24,999","Households: $25,000 to $29,999","Households: $30,000 to $34,999","Households: $35,000 to $39,999","Households: $40,000 to $44,999","Households: $45,000 to $49,999","Households: $50,000 to $59,999","Households: $60,000 to $74,999","Households: $75,000 to $99,999","Households: $100,000 to $124,999","Households: $125,000 to $149,999","Households: $150,000 to $199,999","Households: $200,000 or More","% Households: Less than $10,000","% Households: $10,000 to $14,999","% Households: $15,000 to $19,999","% Households: $20,000 to $24,999","% Households: $25,000 to $29,999","% Households: $30,000 to $34,999","% Households: $35,000 to $39,999","% Households: $40,000 to $44,999","% Households: $45,000 to $49,999","% Households: $50,000 to $59,999","% Households: $60,000 to $74,999","% Households: $75,000 to $99,999","% Households: $100,000 to $124,999","% Households: $125,000 to $149,999","% Households: $150,000 to $199,999","% Households: $200,000 or More"
Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATE,Geo_COUNTY,Geo_TRACT,Geo_BLKGRP,Geo_NAME,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
ACSSF,ga,150,0,13,121,8103,2,Block Group 2,"Block Group 2, Census Tract 81.03, Fulton County, Georgia",131210081032,456896,0,891,0,775,0,0,0,0,116,0,86.98,0,0,0,0,13.02,584,88,122,33,0,11,32,0,67,0,0,31,199,1,0,0,0,15.07,20.89,5.65,0,1.88,5.48,0,11.47,0,0,5.31,34.08,0.17,0,0,0
ACSSF,ga,150,0,13,121,8103,3,Block Group 3,"Block Group 3, Census Tract 81.03, Fulton County, Georgia",131210081033,1216241,0,1537,0,1167,0,0,0,0,370,0,75.93,0,0,0,0,24.07,509,19,97,0,74,0,124,0,0,0,63,63,12,0,28,29,0,3.73,19.06,0,14.54,0,24.36,0,0,0,12.38,12.38,2.36,0,5.5,5.7,0
ACSSF,ga,150,0,13,121,8104,1,Block Group 1,"Block Group 1, Census Tract 81.04, Fulton County, Georgia",131210081041,2972494,19991,1709,44,1665,0,0,0,0,0,2.57,97.43,0,0,0,0,0,874,259,50,51,65,43,13,61,0,0,0,46,179,0,83,24,0,29.63,5.72,5.84,7.44,4.92,1.49,6.98,0,0,0,5.26,20.48,0,9.5,2.75,0
ACSSF,ga,150,0,13,121,8104,2,Block Group 2,"Block Group 2, Census Tract 81.04, Fulton County, Georgia",131210081042,1669054,0,585,14,571,0,0,0,0,0,2.39,97.61,0,0,0,0,0,310,0,0,34,0,14,0,13,0,0,28,33,85,0,18,51,34,0,0,10.97,0,4.52,0,4.19,0,0,9.03,10.65,27.42,0,5.81,16.45,10.97
ACSSF,ga,150,0,13,121,8104,3,Block Group 3,"Block Group 3, Census Tract 81.04, Fulton County, Georgia",131210081043,903032,0,921,18,879,0,0,6,7,11,1.95,95.44,0,0,0.65,0.76,1.19,398,20,52,20,7,4,0,9,18,87,11,51,56,17,26,15,5,5.03,13.07,5.03,1.76,1.01,0,2.26,4.52,21.86,2.76,12.81,14.07,4.27,6.53,3.77,1.26
ACSSF,ga,150,0,13,121,8202,1,Block Group 1,"Block Group 1, Census Tract 82.02, Fulton County, Georgia",131210082021,791152,0,1175,18,1147,0,0,0,0,10,1.53,97.62,0,0,0,0,0.85,339,58,77,9,0,9,0,12,9,10,26,0,90,19,0,9,11,17.11,22.71,2.65,0,2.65,0,3.54,2.65,2.95,7.67,0,26.55,5.6,0,2.65,3.24
ACSSF,ga,150,0,13,121,8202,2,Block Group 2,"Block Group 2, Census Tract 82.02, Fulton County, Georgia",131210082022,851423,0,928,0,904,0,0,0,20,4,0,97.41,0,0,0,2.16,0.43,444,163,61,10,9,28,49,0,10,9,28,46,31,0,0,0,0,36.71,13.74,2.25,2.03,6.31,11.04,0,2.25,2.03,6.31,10.36,6.98,0,0,0,0
ACSSF,ga,150,0,13,121,8202,3,Block Group 3,"Block Group 3, Census Tract 82.02, Fulton County, Georgia",131210082023,1354871,0,181,7,167,0,0,0,0,7,3.87,92.27,0,0,0,0,3.87,96,11,18,48,0,0,0,0,0,0,9,10,0,0,0,0,0,11.46,18.75,50,0,0,0,0,0,0,9.38,10.42,0,0,0,0,0
ACSSF,ga,150,0,13,121,8202,4,Block Group 4,"Block Group 4, Census Tract 82.02, Fulton County, Georgia",131210082024,3981215,99550,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
ACSSF,ga,150,0,13,121,8203,1,Block Group 1,"Block Group 1, Census Tract 82.03, Fulton County, Georgia",131210082031,1043093,0,998,0,998,0,0,0,0,0,0,100,0,0,0,0,0,399,104,0,0,0,56,0,16,48,20,43,39,45,0,0,28,0,26.07,0,0,0,14.04,0,4.01,12.03,5.01,10.78,9.77,11.28,0,0,7.02,0
ACSSF,ga,150,0,13,121,8203,2,Block Group 2,"Block Group 2, Census Tract 82.03, Fulton County, Georgia",131210082032,995080,0,1537,82,1455,0,0,0,0,0,5.34,94.66,0,0,0,0,0,826,116,117,192,115,0,52,0,16,0,0,50,16,0,0,0,152,14.04,14.16,23.24,13.92,0,6.3,0,1.94,0,0,6.05,1.94,0,0,0,18.4
ACSSF,ga,150,0,13,121,8204,1,Block Group 1,"Block Group 1, Census Tract 82.04, Fulton County, Georgia",131210082041,880218,0,634,2,632,0,0,0,0,0,0.32,99.68,0,0,0,0,0,276,31,24,0,46,95,0,33,25,0,0,0,0,0,0,22,0,11.23,8.7,0,16.67,34.42,0,11.96,9.06,0,0,0,0,0,0,7.97,0
ACSSF,ga,150,0,13,121,8204,2,Block Group 2,"Block Group 2, Census Tract 82.04, Fulton County, Georgia",131210082042,1100662,0,961,0,961,0,0,0,0,0,0,100,0,0,0,0,0,479,27,0,21,40,0,62,0,104,34,76,44,17,54,0,0,0,5.64,0,4.38,8.35,0,12.94,0,21.71,7.1,15.87,9.19,3.55,11.27,0,0,0
ACSSF,ga,150,0,13,121,8204,3,Block Group 3,"Block Group 3, Census Tract 82.04, Fulton County, Georgia",131210082043,1290382,0,1168,14,998,0,14,0,0,142,1.2,85.45,0,1.2,0,0,12.16,577,0,98,12,0,0,34,0,0,95,161,26,27,0,60,64,0,0,16.98,2.08,0,0,5.89,0,0,16.46,27.9,4.51,4.68,0,10.4,11.09,0
ACSSF,ga,150,0,13,121,8301,1,Block Group 1,"Block Group 1, Census Tract 83.01, Fulton County, Georgia",131210083011,1021566,0,1097,223,734,0,0,0,140,0,20.33,66.91,0,0,0,12.76,0,292,0,0,8,14,52,9,5,31,15,26,52,58,22,0,0,0,0,0,2.74,4.79,17.81,3.08,1.71,10.62,5.14,8.9,17.81,19.86,7.53,0,0,0
ACSSF,ga,150,0,13,121,8301,2,Block Group 2,"Block Group 2, Census Tract 83.01, Fulton County, Georgia",131210083012,537926,0,383,30,293,0,0,0,0,60,7.83,76.5,0,0,0,0,15.67,186,13,15,41,0,58,0,0,27,0,13,0,0,19,0,0,0,6.99,8.06,22.04,0,31.18,0,0,14.52,0,6.99,0,0,10.22,0,0,0
ACSSF,ga,150,0,13,121,8301,3,Block Group 3,"Block Group 3, Census Tract 83.01, Fulton County, Georgia",131210083013,1068684,0,1517,138,1340,0,0,0,0,39,9.1,88.33,0,0,0,0,2.57,646,82,29,70,59,0,202,71,0,0,47,53,19,14,0,0,0,12.69,4.49,10.84,9.13,0,31.27,10.99,0,0,7.28,8.2,2.94,2.17,0,0,0
ACSSF,ga,150,0,13,121,8302,1,Block Group 1,"Block Group 1, Census Tract 83.02, Fulton County, Georgia",131210083021,1001036,0,723,1,722,0,0,0,0,0,0.14,99.86,0,0,0,0,0,317,136,43,21,10,7,13,0,0,36,8,8,21,0,7,7,0,42.9,13.56,6.62,3.15,2.21,4.1,0,0,11.36,2.52,2.52,6.62,0,2.21,2.21,0
ACSSF,ga,150,0,13,121,8302,2,Block Group 2,"Block Group 2, Census Tract 83.02, Fulton County, Georgia",131210083022,889434,0,1108,59,1028,3,0,0,5,13,5.32,92.78,0.27,0,0,0.45,1.17,292,77,0,20,10,3,8,37,8,2,8,50,43,11,9,6,0,26.37,0,6.85,3.42,1.03,2.74,12.67,2.74,0.68,2.74,17.12,14.73,3.77,3.08,2.05,0
ACSSF,ga,150,0,13,121,8400,1,Block Group 1,"Block Group 1, Census Tract 84, Fulton County, Georgia",131210084001,500861,0,577,87,490,0,0,0,0,0,15.08,84.92,0,0,0,0,0,233,0,36,0,0,0,0,0,12,0,47,35,70,0,0,14,19,0,15.45,0,0,0,0,0,5.15,0,20.17,15.02,30.04,0,0,6.01,8.15
ACSSF,ga,150,0,13,121,8400,2,Block Group 2,"Block Group 2, Census Tract 84, Fulton County, Georgia",131210084002,694244,0,1349,117,1160,20,8,0,33,11,8.67,85.99,1.48,0.59,0,2.45,0.82,1047,530,35,58,51,59,59,24,0,0,0,20,196,15,0,0,0,50.62,3.34,5.54,4.87,5.64,5.64,2.29,0,0,0,1.91,18.72,1.43,0,0,0
ACSSF,ga,150,0,13,121,8400,3,Block Group 3,"Block Group 3, Census Tract 84, Fulton County, Georgia",131210084003,315145,0,751,0,751,0,0,0,0,0,0,100,0,0,0,0,0,265,32,79,12,0,9,47,0,0,0,0,18,47,0,0,0,21,12.08,29.81,4.53,0,3.4,17.74,0,0,0,0,6.79,17.74,0,0,0,7.92
ACSSF,ga,150,0,13,121,8400,4,Block Group 4,"Block Group 4, Census Tract 84, Fulton County, Georgia",131210084004,267781,0,128,39,89,0,0,0,0,0,30.47,69.53,0,0,0,0,0,88,39,0,0,15,0,34,0,0,0,0,0,0,0,0,0,0,44.32,0,0,17.05,0,38.64,0,0,0,0,0,0,0,0,0,0
ACSSF,ga,150,0,13,121,8500,1,Block Group 1,"Block Group 1, Census Tract 85, Fulton County, Georgia",131210085001,1021585,0,351,0,351,0,0,0,0,0,0,100,0,0,0,0,0,136,0,39,49,0,0,0,0,15,0,0,33,0,0,0,0,0,0,28.68,36.03,0,0,0,0,11.03,0,0,24.26,0,0,0,0,0
ACSSF,ga,150,0,13,121,8500,2,Block Group 2,"Block Group 2, Census Tract 85, Fulton County, Georgia",131210085002,884977,0,1064,82,955,0,0,0,0,27,7.71,89.76,0,0,0,0,2.54,344,44,29,13,15,0,0,32,21,42,21,12,26,0,0,69,20,12.79,8.43,3.78,4.36,0,0,9.3,6.1,12.21,6.1,3.49,7.56,0,0,20.06,5.81
ACSSF,ga,150,0,13,121,8500,3,Block Group 3,"Block Group 3, Census Tract 85, Fulton County, Georgia",131210085003,1862682,0,843,41,703,0,29,0,0,70,4.86,83.39,0,3.44,0,0,8.3,368,0,34,0,0,78,16,15,22,34,30,52,58,0,0,15,14,0,9.24,0,0,21.2,4.35,4.08,5.98,9.24,8.15,14.13,15.76,0,0,4.08,3.8
ACSSF,ga,150,0,13,121,8601,1,Block Group 1,"Block Group 1, Census Tract 86.01, Fulton County, Georgia",131210086011,1271465,0,2144,57,2086,0,0,0,0,1,2.66,97.29,0,0,0,0,0.05,905,216,144,25,30,19,48,157,0,0,250,16,0,0,0,0,0,23.87,15.91,2.76,3.31,2.1,5.3,17.35,0,0,27.62,1.77,0,0,0,0,0
ACSSF,ga,150,0,13,121,8601,2,Block Group 2,"Block Group 2, Census Tract 86.01, Fulton County, Georgia",131210086012,1108002,0,1032,85,947,0,0,0,0,0,8.24,91.76,0,0,0,0,0,462,15,173,55,35,0,16,16,42,0,0,49,16,22,0,23,0,3.25,37.45,11.9,7.58,0,3.46,3.46,9.09,0,0,10.61,3.46,4.76,0,4.98,0
ACSSF,ga,150,0,13,121,8601,3,Block Group 3,"Block Group 3, Census Tract 86.01, Fulton County, Georgia",131210086013,1276882,0,769,23,745,0,0,0,1,0,2.99,96.88,0,0,0,0.13,0,343,0,46,18,9,24,35,28,37,21,38,18,9,54,6,0,0,0,13.41,5.25,2.62,7,10.2,8.16,10.79,6.12,11.08,5.25,2.62,15.74,1.75,0,0
ACSSF,ga,150,0,13,121,8601,4,Block Group 4,"Block Group 4, Census Tract 86.01, Fulton County, Georgia",131210086014,860006,0,1610,12,1583,0,15,0,0,0,0.75,98.32,0,0.93,0,0,0,442,14,132,0,51,0,21,0,0,15,15,29,125,0,0,40,0,3.17,29.86,0,11.54,0,4.75,0,0,3.39,3.39,6.56,28.28,0,0,9.05,0
ACSSF,ga,150,0,13,121,8602,1,Block Group 1,"Block Group 1, Census Tract 86.02, Fulton County, Georgia",131210086021,1235902,0,162,20,142,0,0,0,0,0,12.35,87.65,0,0,0,0,0,62,0,0,0,0,41,6,9,0,0,0,0,6,0,0,0,0,0,0,0,0,66.13,9.68,14.52,0,0,0,0,9.68,0,0,0,0
ACSSF,ga,150,0,13,121,8602,2,Block Group 2,"Block Group 2, Census Tract 86.02, Fulton County, Georgia",131210086022,3241619,80678,1136,65,914,0,0,0,122,35,5.72,80.46,0,0,0,10.74,3.08,465,27,43,41,31,40,0,25,37,9,45,26,72,36,13,14,6,5.81,9.25,8.82,6.67,8.6,0,5.38,7.96,1.94,9.68,5.59,15.48,7.74,2.8,3.01,1.29
ACSSF,ga,150,0,13,121,8701,1,Block Group 1,"Block Group 1, Census Tract 87.01, Fulton County, Georgia",131210087011,1865572,16551,1122,143,726,0,0,0,22,231,12.75,64.71,0,0,0,1.96,20.59,323,0,0,0,0,51,0,56,0,38,18,54,26,80,0,0,0,0,0,0,0,15.79,0,17.34,0,11.76,5.57,16.72,8.05,24.77,0,0,0
ACSSF,ga,150,0,13,121,8701,2,Block Group 2,"Block Group 2, Census Tract 87.01, Fulton County, Georgia",131210087012,1395125,0,1715,83,1632,0,0,0,0,0,4.84,95.16,0,0,0,0,0,676,195,107,0,40,0,0,0,0,31,152,52,12,39,22,0,26,28.85,15.83,0,5.92,0,0,0,0,4.59,22.49,7.69,1.78,5.77,3.25,0,3.85
ACSSF,ga,150,0,13,121,8701,3,Block Group 3,"Block Group 3, Census Tract 87.01, Fulton County, Georgia",131210087013,904701,0,996,409,587,0,0,0,0,0,41.06,58.94,0,0,0,0,0,382,22,0,30,31,0,97,0,0,0,92,21,26,39,0,0,24,5.76,0,7.85,8.12,0,25.39,0,0,0,24.08,5.5,6.81,10.21,0,0,6.28
ACSSF,ga,150,0,13,121,8702,1,Block Group 1,"Block Group 1, Census Tract 87.02, Fulton County, Georgia",131210087021,2056576,0,1211,409,795,1,0,0,0,6,33.77,65.65,0.08,0,0,0,0.5,533,67,0,0,0,0,0,0,0,0,0,39,86,0,101,48,192,12.57,0,0,0,0,0,0,0,0,0,7.32,16.14,0,18.95,9.01,36.02
ACSSF,ga,150,0,13,121,8702,2,Block Group 2,"Block Group 2, Census Tract 87.02, Fulton County, Georgia",131210087022,1632721,0,1079,211,627,0,12,0,31,198,19.56,58.11,0,1.11,0,2.87,18.35,559,0,57,0,109,52,0,25,0,36,0,22,123,31,47,0,57,0,10.2,0,19.5,9.3,0,4.47,0,6.44,0,3.94,22,5.55,8.41,0,10.2
ACSSF,ga,150,0,13,121,8801,1,Block Group 1,"Block Group 1, Census Tract 88.01, Fulton County, Georgia",131210088011,2954990,128351,1818,945,450,0,168,0,164,91,51.98,24.75,0,9.24,0,9.02,5.01,755,17,0,16,0,0,51,38,0,43,9,18,144,57,0,124,238,2.25,0,2.12,0,0,6.75,5.03,0,5.7,1.19,2.38,19.07,7.55,0,16.42,31.52
ACSSF,ga,150,0,13,121,8802,1,Block Group 1,"Block Group 1, Census Tract 88.02, Fulton County, Georgia",131210088021,1738772,23317,1872,1292,364,0,32,0,0,184,69.02,19.44,0,1.71,0,0,9.83,794,72,14,24,32,0,0,0,0,0,55,26,25,36,38,75,397,9.07,1.76,3.02,4.03,0,0,0,0,0,6.93,3.27,3.15,4.53,4.79,9.45,50
ACSSF,ga,150,0,13,121,8802,2,Block Group 2,"Block Group 2, Census Tract 88.02, Fulton County, Georgia",131210088022,4863473,7263,943,594,248,0,11,0,0,90,62.99,26.3,0,1.17,0,0,9.54,400,0,0,0,0,0,12,0,0,0,57,0,16,44,0,81,190,0,0,0,0,0,3,0,0,0,14.25,0,4,11,0,20.25,47.5
ACSSF,ga,150,0,13,121,8903,1,Block Group 1,"Block Group 1, Census Tract 89.03, Fulton County, Georgia",131210089031,527024,8496,1056,201,791,0,24,0,0,40,19.03,74.91,0,2.27,0,0,3.79,442,0,77,0,0,41,0,25,0,0,44,27,42,53,0,122,11,0,17.42,0,0,9.28,0,5.66,0,0,9.95,6.11,9.5,11.99,0,27.6,2.49
ACSSF,ga,150,0,13,121,8903,2,Block Group 2,"Block Group 2, Census Tract 89.03, Fulton County, Georgia",131210089032,624094,0,1813,581,599,0,155,0,191,287,32.05,33.04,0,8.55,0,10.54,15.83,905,0,0,16,5,22,61,0,130,12,46,15,268,58,64,76,132,0,0,1.77,0.55,2.43,6.74,0,14.36,1.33,5.08,1.66,29.61,6.41,7.07,8.4,14.59
ACSSF,ga,150,0,13,121,8905,1,Block Group 1,"Block Group 1, Census Tract 89.05, Fulton County, Georgia",131210089051,488119,0,1339,839,151,0,230,0,42,77,62.66,11.28,0,17.18,0,3.14,5.75,854,35,0,0,0,0,0,0,0,0,0,135,50,179,187,244,24,4.1,0,0,0,0,0,0,0,0,0,15.81,5.85,20.96,21.9,28.57,2.81
ACSSF,ga,150,0,13,121,8905,2,Block Group 2,"Block Group 2, Census Tract 89.05, Fulton County, Georgia",131210089052,1446928,0,1044,605,258,0,112,0,0,69,57.95,24.71,0,10.73,0,0,6.61,745,0,0,0,134,0,0,0,0,0,201,0,73,0,73,112,152,0,0,0,17.99,0,0,0,0,0,26.98,0,9.8,0,9.8,15.03,20.4
ACSSF,ga,150,0,13,121,8905,3,Block Group 3,"Block Group 3, Census Tract 89.05, Fulton County, Georgia",131210089053,1181806,206940,1208,987,58,0,145,0,0,18,81.71,4.8,0,12,0,0,1.49,793,0,0,0,0,63,0,0,0,0,0,48,29,298,0,108,247,0,0,0,0,7.94,0,0,0,0,0,6.05,3.66,37.58,0,13.62,31.15
ACSSF,ga,150,0,13,121,8905,4,Block Group 4,"Block Group 4, Census Tract 89.05, Fulton County, Georgia",131210089054,2027270,0,1677,1152,442,0,46,0,0,37,68.69,26.36,0,2.74,0,0,2.21,812,0,49,24,0,0,14,42,0,14,46,72,49,188,0,168,146,0,6.03,2.96,0,0,1.72,5.17,0,1.72,5.67,8.87,6.03,23.15,0,20.69,17.98
ACSSF,ga,150,0,13,121,8906,1,Block Group 1,"Block Group 1, Census Tract 89.06, Fulton County, Georgia",131210089061,752587,21846,913,814,20,0,60,0,0,19,89.16,2.19,0,6.57,0,0,2.08,377,0,0,6,0,0,0,17,7,0,0,53,30,64,18,0,182,0,0,1.59,0,0,0,4.51,1.86,0,0,14.06,7.96,16.98,4.77,0,48.28
ACSSF,ga,150,0,13,121,8906,2,Block Group 2,"Block Group 2, Census Tract 89.06, Fulton County, Georgia",131210089062,1312642,38149,1519,1194,132,0,48,0,79,66,78.6,8.69,0,3.16,0,5.2,4.34,534,0,0,0,0,0,15,5,0,0,18,0,91,0,15,106,284,0,0,0,0,0,2.81,0.94,0,0,3.37,0,17.04,0,2.81,19.85,53.18
ACSSF,ga,150,0,13,121,8907,1,Block Group 1,"Block Group 1, Census Tract 89.07, Fulton County, Georgia",131210089071,349039,0,1173,1080,44,0,19,0,0,30,92.07,3.75,0,1.62,0,0,2.56,677,8,27,0,8,8,0,6,0,0,80,17,324,28,85,52,34,1.18,3.99,0,1.18,1.18,0,0.89,0,0,11.82,2.51,47.86,4.14,12.56,7.68,5.02
ACSSF,ga,150,0,13,121,8907,2,Block Group 2,"Block Group 2, Census Tract 89.07, Fulton County, Georgia",131210089072,250886,0,1170,294,751,0,70,0,0,55,25.13,64.19,0,5.98,0,0,4.7,544,18,0,0,0,0,20,53,0,0,0,90,71,54,166,17,55,3.31,0,0,0,0,3.68,9.74,0,0,0,16.54,13.05,9.93,30.51,3.12,10.11
ACSSF,ga,150,0,13,121,8907,3,Block Group 3,"Block Group 3, Census Tract 89.07, Fulton County, Georgia",131210089073,318352,24800,515,515,0,0,0,0,0,0,100,0,0,0,0,0,0,377,25,13,29,0,11,7,0,0,0,12,46,122,39,43,0,30,6.63,3.45,7.69,0,2.92,1.86,0,0,0,3.18,12.2,32.36,10.34,11.41,0,7.96
ACSSF,ga,150,0,13,121,8908,1,Block Group 1,"Block Group 1, Census Tract 89.08, Fulton County, Georgia",131210089081,362898,0,2482,339,2060,0,31,0,0,52,13.66,83,0,1.25,0,0,2.1,928,88,109,31,14,0,0,161,0,145,8,35,11,102,42,25,157,9.48,11.75,3.34,1.51,0,0,17.35,0,15.62,0.86,3.77,1.19,10.99,4.53,2.69,16.92
ACSSF,ga,150,0,13,121,8908,2,Block Group 2,"Block Group 2, Census Tract 89.08, Fulton County, Georgia",131210089082,648990,979,394,267,127,0,0,0,0,0,67.77,32.23,0,0,0,0,0,271,29,0,0,74,0,0,0,0,16,53,0,9,0,20,34,36,10.7,0,0,27.31,0,0,0,0,5.9,19.56,0,3.32,0,7.38,12.55,13.28
ACSSF,ga,150,0,13,121,8909,1,Block Group 1,"Block Group 1, Census Tract 89.09, Fulton County, Georgia",131210089091,777676,0,1635,1283,271,14,0,0,0,67,78.47,16.57,0.86,0,0,0,4.1,796,0,0,0,0,0,33,8,41,0,0,14,221,25,156,68,230,0,0,0,0,0,4.15,1.01,5.15,0,0,1.76,27.76,3.14,19.6,8.54,28.89
ACSSF,ga,150,0,13,121,9001,1,Block Group 1,"Block Group 1, Census Tract 90.01, Fulton County, Georgia",131210090011,832330,0,1021,885,41,0,48,0,0,47,86.68,4.02,0,4.7,0,0,4.6,400,0,0,0,0,15,47,0,0,25,0,0,97,0,0,6,210,0,0,0,0,3.75,11.75,0,0,6.25,0,0,24.25,0,0,1.5,52.5
ACSSF,ga,150,0,13,121,9001,2,Block Group 2,"Block Group 2, Census Tract 90.01, Fulton County, Georgia",131210090012,157546,0,1243,597,384,0,188,0,0,74,48.03,30.89,0,15.12,0,0,5.95,982,25,38,0,9,0,0,37,130,15,235,22,192,57,179,33,10,2.55,3.87,0,0.92,0,0,3.77,13.24,1.53,23.93,2.24,19.55,5.8,18.23,3.36,1.02
ACSSF,ga,150,0,13,121,9002,1,Block Group 1,"Block Group 1, Census Tract 90.02, Fulton County, Georgia",131210090021,1297260,33952,1265,1265,0,0,0,0,0,0,100,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,5,29,0,50,12,17,55,237,0,0,0,0,0,0,0,0,1.23,7.16,0,12.35,2.96,4.2,13.58,58.52
ACSSF,ga,150,0,13,121,9002,2,Block Group 2,"Block Group 2, Census Tract 90.02, Fulton County, Georgia",131210090022,863652,0,1511,1299,0,0,77,0,0,135,85.97,0,0,5.1,0,0,8.93,531,0,0,0,0,0,6,6,0,0,23,0,6,15,27,46,402,0,0,0,0,0,1.13,1.13,0,0,4.33,0,1.13,2.82,5.08,8.66,75.71
ACSSF,ga,150,0,13,121,9103,1,Block Group 1,"Block Group 1, Census Tract 91.03, Fulton County, Georgia",131210091031,222035,0,1007,729,111,0,132,0,0,35,72.39,11.02,0,13.11,0,0,3.48,612,111,0,24,0,19,0,0,0,22,20,34,22,39,22,35,264,18.14,0,3.92,0,3.1,0,0,0,3.59,3.27,5.56,3.59,6.37,3.59,5.72,43.14
ACSSF,ga,150,0,13,121,9103,2,Block Group 2,"Block Group 2, Census Tract 91.03, Fulton County, Georgia",131210091032,89945,0,1562,878,497,42,129,0,16,0,56.21,31.82,2.69,8.26,0,1.02,0,988,158,33,0,0,0,109,0,77,0,25,63,66,139,63,144,111,15.99,3.34,0,0,0,11.03,0,7.79,0,2.53,6.38,6.68,14.07,6.38,14.57,11.23
ACSSF,ga,150,0,13,121,9103,3,Block Group 3,"Block Group 3, Census Tract 91.03, Fulton County, Georgia",131210091033,410395,0,1205,849,200,0,128,0,0,28,70.46,16.6,0,10.62,0,0,2.32,649,0,0,0,12,0,0,46,0,0,37,69,235,88,63,14,85,0,0,0,1.85,0,0,7.09,0,0,5.7,10.63,36.21,13.56,9.71,2.16,13.1
ACSSF,ga,150,0,13,121,9104,1,Block Group 1,"Block Group 1, Census Tract 91.04, Fulton County, Georgia",131210091041,477385,8763,764,737,19,0,0,0,0,8,96.47,2.49,0,0,0,0,1.05,437,49,0,35,0,59,0,0,51,0,56,8,17,12,40,36,74,11.21,0,8.01,0,13.5,0,0,11.67,0,12.81,1.83,3.89,2.75,9.15,8.24,16.93
ACSSF,ga,150,0,13,121,9104,2,Block Group 2,"Block Group 2, Census Tract 91.04, Fulton County, Georgia",131210091042,332382,0,1112,646,321,0,125,0,20,0,58.09,28.87,0,11.24,0,1.8,0,660,11,0,0,0,12,16,0,18,18,20,46,133,178,0,75,133,1.67,0,0,0,1.82,2.42,0,2.73,2.73,3.03,6.97,20.15,26.97,0,11.36,20.15
ACSSF,ga,150,0,13,121,9104,3,Block Group 3,"Block Group 3, Census Tract 91.04, Fulton County, Georgia",131210091043,169492,9863,933,775,90,0,56,0,12,0,83.07,9.65,0,6,0,1.29,0,695,30,35,0,18,18,68,12,20,15,15,75,105,42,27,102,113,4.32,5.04,0,2.59,2.59,9.78,1.73,2.88,2.16,2.16,10.79,15.11,6.04,3.88,14.68,16.26
ACSSF,ga,150,0,13,121,9105,1,Block Group 1,"Block Group 1, Census Tract 91.05, Fulton County, Georgia",131210091051,470960,1939,657,657,0,0,0,0,0,0,100,0,0,0,0,0,0,243,0,0,0,0,0,0,2,0,0,0,22,30,0,5,7,177,0,0,0,0,0,0,0.82,0,0,0,9.05,12.35,0,2.06,2.88,72.84
ACSSF,ga,150,0,13,121,9105,2,Block Group 2,"Block Group 2, Census Tract 91.05, Fulton County, Georgia",131210091052,224315,5351,512,456,38,0,18,0,0,0,89.06,7.42,0,3.52,0,0,0,192,0,0,0,18,0,16,0,0,0,0,0,0,0,6,44,108,0,0,0,9.38,0,8.33,0,0,0,0,0,0,0,3.12,22.92,56.25
